Date,Transect,Meter,habitat.type,bare.ground,rock,gr.lf.gram,gr.lf.forbs,seed,br.lf.gram,br.lf.forbs,gr.stem.gram,gr.stem.forbs,br.stem.gram,br.stem.forbs,shrub.green,shrub.brown,height,ht.cat
11/10/2015,3,22,grassland,0,0,6,3,0,3,0,0,0,0,1,0,0,15.2,grass
11/10/2015,3,23,grassland,0,0,9,0,0,4,0,0,0,0,0,0,0,16.7,grass
11/10/2015,3,24,grassland,0,0,7,0,0,4,0,0,0,0,0,0,0,15.3,grass
11/10/2015,3,25,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/10/2015,4,1,grassland,0,0,2,2,0,8,0,0,0,1,0,0,0,19,grass
11/10/2015,4,2,grassland,0,0,3,6,0,0,0,0,0,0,0,0,0,3.5,grass
11/10/2015,4,3,grassland,0,0,3,0,0,2,0,1,0,1,0,0,0,13.4,grass
11/10/2015,4,4,grassland,0,0,4,1,0,2,0,0,0,0,0,0,0,6,grass
11/10/2015,4,5,grassland,0,0,1,2,0,2,0,0,1,0,0,0,0,10.7,grass
11/10/2015,4,6,grassland,0,0,0,4,0,1,0,0,0,0,0,0,0,3,forb
11/10/2015,4,7,grassland,0,0,2,5,0,0,0,0,0,2,0,0,0,8.4,grass
11/10/2015,4,8,grassland,0,0,2,5,2,0,0,0,0,3,0,0,0,33.7,grass
11/10/2015,4,9,grassland,0,0,3,2,0,2,0,0,0,0,0,0,0,18.9,grass
11/10/2015,4,10,grassland,0,0,6,0,0,3,0,2,0,0,0,0,0,26,grass
11/10/2015,4,11,grassland,0,0,4,2,1,3,0,0,0,1,0,0,0,37.2,grass
11/10/2015,4,12,grassland,0,0,5,0,0,2,0,0,0,0,0,0,0,13.7,grass
11/10/2015,4,13,grassland,0,0,2,4,2,0,0,0,0,0,0,0,0,20.5,grass
11/10/2015,4,14,grassland,0,0,7,0,0,3,0,1,0,0,0,0,0,11,grass
11/10/2015,4,15,grassland,0,0,0,0,0,3,0,0,0,3,0,0,0,17,grass
11/10/2015,4,16,grassland,0,0,3,4,1,1,0,0,0,1,0,0,0,20.3,grass
11/10/2015,4,17,grassland,0,0,8,0,0,3,0,0,0,0,0,0,0,19.6,grass
11/10/2015,4,18,grassland,0,0,1,5,0,1,0,0,0,0,0,0,0,6.7,grass
11/10/2015,4,19,grassland,0,0,3,4,2,0,0,2,0,0,0,0,0,14.1,grass
11/10/2015,4,20,grassland,0,0,5,0,0,2,0,1,0,0,0,0,0,15,grass
11/10/2015,4,21,grassland,0,0,4,3,0,3,0,0,0,0,0,0,0,25.5,grass
11/10/2015,4,22,grassland,0,0,5,6,0,2,0,0,0,0,0,0,0,23,grass
11/10/2015,4,23,grassland,0,0,5,0,0,5,0,0,0,0,0,0,0,15.2,grass
11/10/2015,4,24,grassland,0,0,1,4,0,2,0,0,0,0,0,0,0,19.7,grass
11/10/2015,4,25,grassland,0,0,8,0,0,6,0,0,0,0,0,0,0,15.2,grass
11/10/2015,6,1,grassland,0,0,5,0,0,0,0,0,0,0,0,0,0,21.8,grass
11/10/2015,6,2,grassland,0,0,3,4,0,0,0,0,0,0,0,0,0,4.5,grass
11/10/2015,6,3,grassland,0,0,2,0,0,3,0,0,0,0,0,0,0,5,grass
11/10/2015,6,4,grassland,0,0,4,3,0,0,0,0,0,1,0,0,0,31,grass
11/10/2015,6,5,grassland,0,0,3,0,1,2,0,0,0,0,0,0,0,30.5,grass
11/10/2015,6,6,grassland,0,0,4,6,0,1,0,0,0,0,0,0,0,19,grass
11/10/2015,6,7,grassland,0,0,3,0,0,4,0,0,0,0,0,0,0,16,grass
11/10/2015,6,8,grassland,0,0,9,0,1,7,0,0,0,0,0,0,0,37.2,grass
11/10/2015,6,9,grassland,0,0,4,0,0,6,0,0,0,0,0,0,0,21.4,grass
11/10/2015,6,10,grassland,0,0,8,0,0,3,0,0,0,0,0,0,0,19.6,grass
11/10/2015,6,11,grassland,0,0,5,2,0,0,2,0,0,0,1,0,0,6.4,grass
11/10/2015,6,12,grassland,0,0,0,2,1,4,0,0,0,0,0,0,0,3.4,grass
11/10/2015,6,13,grassland,0,0,0,10,0,0,0,0,0,0,0,0,0,10.4,forb
11/10/2015,6,14,grassland,0,0,7,0,0,3,0,0,0,0,0,0,0,31.8,grass
11/10/2015,6,15,grassland,0,0,2,0,1,6,0,0,0,0,0,0,0,7,grass
11/10/2015,6,16,grassland,0,0,4,5,0,0,0,0,0,0,0,0,0,11,grass
11/10/2015,6,17,grassland,0,0,5,4,0,0,0,0,1,0,0,0,0,9,grass
11/10/2015,6,18,grassland,0,0,0,1,0,4,0,0,0,0,0,0,0,7.6,forb
11/10/2015,6,19,grassland,0,0,4,0,0,3,0,0,0,0,0,0,0,10.4,grass
11/10/2015,6,20,grassland,0,0,8,0,0,5,1,0,0,0,0,0,0,24.6,grass
11/10/2015,6,21,grassland,0,0,9,0,0,6,0,0,0,0,0,0,0,20.5,grass
11/10/2015,6,22,grassland,0,0,4,0,0,12,0,0,0,0,0,0,0,28,grass
11/10/2015,6,23,grassland,0,0,3,2,0,3,0,0,0,0,0,0,0,17,grass
11/10/2015,6,24,grassland,0,0,3,0,0,6,0,0,0,0,0,0,0,21.6,grass
11/10/2015,6,25,grassland,0,0,4,8,0,2,0,0,0,0,0,0,0,8.8,grass
11/10/2015,8,1,shrubland,0,0,5,0,0,2,0,1,0,0,0,0,0,9.8,grass
11/10/2015,8,2,shrubland,0,0,4,1,0,0,0,0,0,1,0,1,0,66,s
11/10/2015,8,3,shrubland,0,0,5,3,1,1,1,0,0,1,0,1,0,31.5,s
11/10/2015,8,4,shrubland,0,0,6,4,0,0,0,0,0,0,0,1,0,103,s
11/10/2015,8,5,shrubland,0,0,4,2,1,0,0,0,0,1,0,0,0,21.7,grass
11/10/2015,8,6,shrubland,0,0,3,3,0,0,1,0,0,0,0,0,0,16,grass
11/10/2015,8,7,shrubland,0,0,2,2,1,0,0,0,0,0,0,0,1,12.5,grass
11/10/2015,8,8,shrubland,0,0,5,4,0,0,0,0,0,0,0,0,0,8.6,grass
11/10/2015,8,9,shrubland,0,0,3,3,0,0,0,0,0,0,0,0,0,1.2,grass
11/10/2015,8,10,shrubland,0,0,0,2,1,1,0,0,0,0,0,0,0,4.3,grass
11/10/2015,8,11,shrubland,0,0,0,4,0,0,0,1,0,0,0,0,0,10.7,forb
11/10/2015,8,12,shrubland,0,0,4,3,0,0,0,0,0,0,0,1,0,31.6,s
11/10/2015,8,13,shrubland,0,0,0,4,0,1,0,0,1,0,0,0,0,3.2,forb
11/10/2015,8,14,shrubland,0,0,0,5,0,2,0,1,0,0,0,0,0,6.4,grass
11/10/2015,8,15,shrubland,0,0,5,0,0,2,0,0,0,0,0,0,0,14,grass
11/10/2015,8,16,shrubland,0,0,4,0,0,3,0,2,0,0,0,0,0,7,grass
11/10/2015,8,17,shrubland,0,0,6,0,0,3,0,0,0,0,0,1,0,39.4,s
11/10/2015,8,18,shrubland,0,0,9,0,2,4,0,0,0,0,0,0,1,107.5,s
11/10/2015,8,19,shrubland,0,0,5,2,0,3,0,0,0,0,0,0,1,72,s
11/10/2015,8,20,shrubland,0,0,2,5,0,1,0,0,0,0,0,1,0,15,grass
11/10/2015,8,21,shrubland,0,0,3,4,1,2,0,0,0,0,0,0,0,44.7,grass
11/10/2015,8,22,shrubland,0,0,7,2,0,0,0,1,0,0,0,0,0,24.6,grass
11/10/2015,8,23,shrubland,0,0,2,4,0,0,0,0,0,0,0,0,1,32.7,s
11/10/2015,8,24,shrubland,0,0,0,5,0,0,0,0,0,0,0,0,0,0.8,forb
11/10/2015,8,25,shrubland,0,0,2,6,0,0,0,0,0,0,0,0,0,8.2,forb
11/10/2015,9,1,grassland,0,0,2,3,0,3,0,0,1,0,0,1,0,18.1,s
11/10/2015,9,2,grassland,0,0,3,0,0,2,0,0,0,1,0,0,0,19,grass
11/10/2015,9,3,grassland,0,0,2,0,0,0,0,0,0,2,0,0,0,16.8,grass
11/10/2015,9,4,grassland,0,0,5,2,0,3,0,0,0,0,0,0,0,15.6,grass
11/10/2015,9,5,grassland,0,0,0,5,0,0,0,0,0,3,0,0,0,20.3,grass
11/10/2015,9,6,grassland,0,0,4,3,0,3,0,0,0,0,0,0,0,19.7,grass
11/10/2015,9,7,grassland,0,0,1,7,0,0,0,0,1,0,0,1,0,30.8,s
11/10/2015,9,8,grassland,0,0,0,5,0,1,1,0,0,0,0,0,0,2,
11/10/2015,9,9,grassland,0,0,2,1,0,0,0,0,1,0,0,0,0,6.4,grass
11/10/2015,9,10,grassland,0,0,0,6,0,0,3,0,0,0,0,0,0,3.9,forb
11/10/2015,9,11,grassland,0,0,1,7,0,0,0,0,0,0,0,0,0,1.5,
11/10/2015,9,12,grassland,0,0,5,2,0,2,0,0,0,0,1,0,0,10.3,grass
11/10/2015,9,13,grassland,0,0,5,0,1,3,0,0,0,0,0,0,0,12,grass
11/10/2015,9,14,grassland,0,0,6,0,0,4,0,0,0,0,0,0,0,19,grass
11/10/2015,9,15,grassland,0,0,3,5,0,1,0,0,0,0,0,0,0,7.3,grass
11/10/2015,9,16,grassland,0,0,0,6,0,0,0,0,0,0,0,0,0,0.6,forb
11/10/2015,9,17,grassland,0,0,4,0,0,3,1,0,0,0,0,0,0,5.6,grass
11/10/2015,9,18,grassland,0,0,0,4,0,1,0,0,0,0,1,0,0,13,forb
11/10/2015,9,19,grassland,0,0,8,0,0,4,0,0,0,0,0,0,0,13.2,
11/10/2015,9,20,grassland,0,0,4,0,0,5,0,0,0,0,0,0,0,20.7,
11/10/2015,9,21,grassland,0,0,0,5,0,3,0,0,0,0,0,0,0,7.9,
11/10/2015,9,22,grassland,0,0,9,0,0,3,0,0,0,3,0,0,0,18,
11/10/2015,9,23,grassland,0,0,10,0,0,2,0,1,0,0,0,0,0,19.5,grass
11/10/2015,9,24,grassland,0,0,4,1,1,3,0,0,0,1,0,0,0,22.8,grass
11/10/2015,9,25,grassland,0,0,2,1,0,6,0,0,0,0,0,0,0,14.2,forb
11/10/2015,19,1,grassland,0,0,0,6,1,0,0,0,0,0,1,0,0,3.1,forb
11/10/2015,19,2,grassland,0,0,0,4,2,0,0,0,0,0,0,0,0,7.8,forb
11/10/2015,19,3,grassland,0,0,2,5,0,2,0,0,0,0,1,0,0,6.7,grass
11/10/2015,19,4,grassland,0,0,2,3,0,0,0,0,1,0,0,0,0,7.8,forb
11/10/2015,19,5,grassland,0,0,0,4,0,0,2,0,1,0,0,0,0,7.5,forb
11/10/2015,19,6,grassland,0,0,0,3,0,0,0,0,2,0,0,0,0,7,forb
11/10/2015,19,7,grassland,0,0,0,10,0,0,0,0,1,0,0,0,0,6.4,forb
11/10/2015,19,8,grassland,0,0,4,9,0,0,0,0,1,0,0,0,0,9.4,forb
11/10/2015,19,9,grassland,0,0,1,5,0,0,0,0,1,0,0,0,0,7,grass
11/10/2015,19,10,grassland,0,0,0,4,0,0,0,2,2,0,0,0,0,11.3,forb
11/10/2015,19,11,grassland,0,0,1,5,0,0,0,0,1,1,0,0,0,8,forb
11/10/2015,19,12,grassland,0,0,2,5,0,0,0,0,0,0,1,0,0,7.6,forb
11/10/2015,19,13,grassland,0,0,0,3,0,0,0,1,0,0,0,0,0,6.2,forb
11/10/2015,19,14,grassland,0,0,3,0,0,2,0,0,0,0,0,0,0,4.6,grass
11/10/2015,19,15,grassland,0,0,1,2,0,0,0,0,0,0,0,0,0,2.2,grass
11/10/2015,19,16,grassland,0,0,1,3,1,1,0,0,0,0,0,0,0,5.7,grass
11/10/2015,19,17,grassland,0,0,0,4,0,2,0,0,0,0,0,0,0,3.2,forb
11/10/2015,19,18,grassland,0,0,0,0,1,2,0,0,0,2,0,0,0,3.2,forb
11/10/2015,19,19,grassland,0,0,0,1,0,3,0,0,0,0,2,0,0,8.2,forb
11/10/2015,19,20,grassland,0,0,3,2,1,2,0,0,0,0,0,0,0,2.4,grass
11/10/2015,19,21,grassland,0,0,0,2,1,1,0,0,0,0,0,0,0,1.7,grass
11/10/2015,19,22,grassland,0,0,0,2,0,2,0,0,0,0,0,0,0,2.9,forb
11/10/2015,19,23,grassland,0,0,0,2,1,3,0,1,0,0,0,0,0,3.4,grass
11/10/2015,19,24,grassland,0,0,1,5,0,0,0,0,0,1,0,0,0,2.5,grass
11/10/2015,19,25,grassland,0,0,1,0,0,0,0,0,0,0,1,0,0,2,grass
11/10/2015,20,1,shrubland,0,0,3,0,0,1,0,0,0,0,0,0,0,3.2,grass
11/10/2015,20,2,shrubland,0,0,0,3,1,2,1,0,0,0,0,0,0,8.3,grass
11/10/2015,20,3,shrubland,0,0,3,5,0,0,0,0,0,0,0,0,0,6.4,forb
11/10/2015,20,4,shrubland,0,0,0,6,0,0,0,0,0,0,0,0,0,0.5,forb
11/10/2015,20,5,shrubland,0,0,5,3,0,2,0,0,0,0,0,0,0,19.3,grass
11/10/2015,20,6,shrubland,0,0,6,1,2,0,0,0,1,0,0,0,0,10,grass
11/10/2015,20,7,shrubland,0,0,0,4,0,0,0,0,0,0,0,0,0,1.3,forb
11/10/2015,20,8,shrubland,0,0,1,5,0,2,0,0,0,0,0,0,0,8,grass
11/10/2015,20,9,shrubland,0,0,0,4,0,1,1,0,0,0,0,0,0,15.4,grass
11/10/2015,20,10,shrubland,0,0,1,3,0,10,0,0,0,0,0,0,0,16.4,grass
11/10/2015,20,11,shrubland,0,0,5,0,0,6,0,0,0,0,0,0,0,17.3,grass
11/10/2015,20,12,shrubland,0,0,0,5,0,0,0,0,0,0,0,0,0,0.8,forb
11/10/2015,20,13,shrubland,0,0,6,3,0,2,0,0,0,0,0,0,0,8,grass
11/10/2015,20,14,shrubland,0,0,5,2,0,1,0,0,1,0,0,0,0,20.7,grass
11/10/2015,20,15,shrubland,0,0,7,3,0,4,0,0,0,0,0,0,0,14,grass
11/10/2015,20,16,shrubland,0,0,6,0,0,0,0,0,0,0,0,0,0,11.3,grass
11/10/2015,20,17,shrubland,0,0,4,0,0,1,0,1,0,0,0,0,0,9.8,grass
11/10/2015,20,18,shrubland,0,0,6,0,0,1,0,1,0,0,0,0,0,7.2,grass
11/10/2015,20,19,shrubland,0,0,3,3,0,5,0,0,0,0,1,0,0,15.5,grass
11/10/2015,20,20,shrubland,0,0,1,6,0,2,0,0,0,1,0,0,0,15.7,grass
11/10/2015,20,21,shrubland,0,0,4,0,0,2,0,0,0,0,0,0,0,4.6,grass
11/10/2015,20,22,shrubland,0,0,5,3,0,0,0,0,0,0,0,0,0,9,grass
11/10/2015,20,23,shrubland,0,0,5,2,0,1,0,0,0,0,0,0,0,13.7,grass
11/10/2015,20,24,shrubland,0,0,3,5,0,0,0,0,0,0,0,0,0,7.3,grass
11/10/2015,20,25,shrubland,0,0,3,3,0,0,0,0,1,0,0,0,0,3.7,grass
11/10/2015,21,1,forest,0,0,2,7,0,0,1,0,0,0,0,0,0,6.5,forb
11/10/2015,21,2,forest,0,0,5,4,0,0,1,0,0,0,0,0,0,18.8,grass
11/10/2015,21,3,forest,0,0,8,2,0,0,0,1,1,0,0,0,0,23.2,forb
11/10/2015,21,4,forest,0,0,0,3,0,0,0,0,1,0,0,0,0,15.1,forb
11/10/2015,21,5,forest,0,0,0,5,0,0,0,0,1,0,0,0,0,12.2,forb
11/10/2015,21,6,forest,0,0,0,3,0,0,0,0,2,0,0,0,0,18,forb
11/10/2015,21,7,forest,0,0,0,2,0,0,0,0,1,0,1,0,0,4.5,forb
11/10/2015,21,8,forest,0,0,0,4,0,0,0,0,1,0,0,0,0,5.2,forb
11/10/2015,21,9,forest,0,0,0,3,0,0,2,0,0,0,0,0,0,10.2,forb
11/10/2015,21,10,forest,0,0,4,2,0,0,1,0,0,0,0,0,0,12.7,grass
11/10/2015,21,11,forest,0,0,0,1,0,0,0,0,0,0,1,0,0,12.1,forb
11/10/2015,21,12,forest,0,0,2,3,0,0,0,0,1,0,0,0,0,5.4,forb
11/10/2015,21,13,forest,0,0,1,2,0,0,0,0,2,0,0,0,0,10,forb
11/10/2015,21,14,forest,0,0,1,2,0,3,0,0,2,0,0,0,0,20.7,forb
11/10/2015,21,15,forest,0,0,0,4,0,0,0,0,3,0,0,0,0,20,forb
11/10/2015,21,16,forest,0,0,1,7,1,0,0,0,2,0,0,0,0,17.6,grass
11/10/2015,21,17,forest,0,0,0,5,0,0,1,0,2,0,0,0,0,21.2,forb
11/10/2015,21,18,forest,0,0,0,4,0,0,0,0,1,0,0,0,0,18,forb
11/10/2015,21,19,forest,0,0,0,4,0,0,0,0,0,0,0,0,0,4.7,forb
11/10/2015,21,20,forest,0,0,1,3,0,0,0,0,1,0,0,0,0,17.7,forb
11/10/2015,21,21,forest,0,0,0,3,0,0,0,0,1,0,0,0,0,13.4,forb
11/10/2015,21,22,forest,0,0,0,2,0,0,0,0,2,0,0,0,0,9.2,forb
11/10/2015,21,23,forest,0,0,0,4,0,0,1,0,1,0,0,0,0,16,forb
11/10/2015,21,24,forest,0,0,0,2,0,1,0,0,0,0,0,0,0,24.6,forb
11/10/2015,21,25,forest,0,0,0,2,0,0,1,0,1,0,0,0,0,4,forb
11/11/2015,1,1,grassland,0,0,1,6,0,0,0,0,0,0,0,0,0,7,forb
11/11/2015,1,2,grassland,0,0,3,4,0,0,0,0,0,0,0,0,0,3.5,grass
11/11/2015,1,3,grassland,0,0,0,5,0,0,0,0,0,0,0,0,0,6,forb
11/11/2015,1,4,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,1,5,grassland,0,0,0,0,1,2,0,0,0,0,2,0,0,6.7,forb
11/11/2015,1,6,grassland,0,0,0,3,0,3,0,0,0,0,0,0,0,7.2,forb
11/11/2015,1,7,grassland,0,0,1,0,0,3,0,0,0,0,0,0,0,9.9,forb
11/11/2015,1,8,grassland,0,0,2,0,0,6,0,0,0,0,0,0,0,9.5,grass
11/11/2015,1,9,grassland,0,0,3,0,0,2,0,0,0,1,0,0,0,4.5,forb
11/11/2015,1,10,grassland,0,0,1,4,0,2,0,0,0,0,0,0,0,4.3,forb
11/11/2015,1,11,grassland,0,0,0,7,0,0,0,0,0,0,0,0,0,8.8,forb
11/11/2015,1,12,grassland,0,0,0,0,0,0,2,0,0,0,1,0,0,5,forb
11/11/2015,1,13,grassland,0,0,0,0,0,0,0,0,0,1,0,0,0,4.2,forb
11/11/2015,1,14,grassland,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5,grass
11/11/2015,1,15,grassland,0,0,2,0,0,1,0,0,0,1,0,0,0,0.2,grass
11/11/2015,1,16,grassland,0,0,1,0,0,3,0,0,0,0,0,0,0,1.4,grass
11/11/2015,1,17,grassland,0,0,1,1,0,0,0,0,0,0,0,0,0,1.5,grass
11/11/2015,1,18,grassland,0,0,1,0,0,0,3,0,0,1,0,0,0,6.5,forb
11/11/2015,1,19,grassland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,1,20,grassland,0,0,4,0,0,1,0,0,0,0,0,0,0,7.7,forb
11/11/2015,1,21,grassland,0,0,2,7,0,0,0,0,2,0,0,0,0,8.6,forb
11/11/2015,1,22,grassland,0,0,0,3,0,0,0,0,1,0,0,0,0,2.5,forb
11/11/2015,1,23,grassland,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9,forb
11/11/2015,1,24,grassland,0,0,0,4,0,0,0,0,0,0,0,0,0,0.3,forb
11/11/2015,1,25,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,2,1,forest,0,0,7,0,0,6,0,0,0,3,0,0,0,15.8,grass
11/11/2015,2,2,forest,0,0,10,1,0,2,0,0,0,0,0,0,0,24,grass
11/11/2015,2,3,forest,0,0,5,0,0,2,0,0,0,0,0,0,0,50,grass
11/11/2015,2,4,forest,0,0,10,0,0,3,0,0,0,0,0,0,0,23.2,grass
11/11/2015,2,5,forest,0,0,2,1,0,0,0,0,3,0,0,0,0,9.7,forb
11/11/2015,2,6,forest,0,0,6,0,0,4,0,0,0,0,0,0,0,15.1,grass
11/11/2015,2,7,forest,0,0,2,2,0,0,0,0,1,0,1,0,0,16.5,forb
11/11/2015,2,8,forest,0,0,6,0,0,9,0,0,0,0,0,0,0,15.8,grass
11/11/2015,2,9,forest,0,0,1,1,0,0,0,0,0,0,0,0,0,6.4,forb
11/11/2015,2,10,forest,0,0,6,0,1,0,0,0,1,0,0,0,0,6.6,forb
11/11/2015,2,11,forest,0,0,0,0,0,0,0,0,0,0,0,1,0,34.3,s
11/11/2015,2,12,forest,0,0,7,2,0,5,0,0,0,0,0,0,0,25.4,forb
11/11/2015,2,13,forest,0,0,0,1,0,0,0,0,1,0,0,1,0,46.7,forb
11/11/2015,2,14,forest,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,2,15,forest,0,0,5,0,0,14,0,0,0,0,0,0,0,12.3,grass
11/11/2015,2,16,forest,0,0,7,0,0,9,0,2,0,0,0,0,0,38.4,grass
11/11/2015,2,17,forest,0,0,10,0,0,6,0,0,0,0,1,0,0,49.6,s
11/11/2015,2,18,forest,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,2,19,forest,0,0,2,2,0,0,0,0,1,0,0,0,0,10.6,forb
11/11/2015,2,20,forest,0,0,4,0,0,4,0,0,0,1,0,0,0,18,grass
11/11/2015,2,21,forest,0,0,0,2,0,1,0,0,1,0,0,0,0,20,forb
11/11/2015,2,22,forest,0,0,1,5,0,0,0,0,2,0,0,0,0,17.8,grass
11/11/2015,2,23,forest,0,0,4,0,0,0,0,0,0,0,1,0,0,64.7,s
11/11/2015,2,24,forest,0,0,0,4,0,0,0,0,0,0,0,0,0,12.4,forb
11/11/2015,2,25,forest,0,0,2,0,0,0,1,0,4,0,0,0,0,16.7,forb
11/11/2015,22,1,grassland,0,0,2,0,0,2,0,2,0,0,0,0,0,4.2,grass
11/11/2015,22,2,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,22,3,grassland,0,0,2,0,0,3,0,0,0,0,0,0,0,5,grass
11/11/2015,22,4,grassland,0,0,5,0,0,0,0,1,0,0,0,0,0,5.9,grass
11/11/2015,22,5,grassland,0,0,7,0,0,0,0,1,0,0,0,0,0,6.3,grass
11/11/2015,22,6,grassland,0,0,0,5,0,0,0,0,0,0,0,0,0,3.1,forb
11/11/2015,22,7,grassland,0,0,0,0,4,2,0,0,0,0,0,0,0,6.4,grass
11/11/2015,22,8,grassland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,22,9,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,22,10,grassland,0,0,0,4,0,0,0,0,0,0,0,0,0,0.4,forb
11/11/2015,22,11,grassland,0,0,0,3,0,0,0,0,0,0,0,0,0,0.2,forb
11/11/2015,22,12,grassland,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6,forb
11/11/2015,22,13,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,22,14,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,22,15,grassland,0,0,0,0,0,0,0,0,0,1,1,0,0,3.6,grass
11/11/2015,22,16,grassland,0,0,0,7,1,0,0,0,2,0,0,0,0,24.5,forb
11/11/2015,22,17,grassland,0,0,0,2,0,0,2,0,0,0,1,0,0,4.9,forb
11/11/2015,22,18,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,22,19,grassland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,22,20,grassland,0,0,0,0,0,0,0,0,0,0,2,0,0,1.1,forb
11/11/2015,22,21,grassland,0,0,0,2,1,0,0,0,1,0,0,0,0,17.2,forb
11/11/2015,22,22,grassland,0,0,0,2,0,0,0,0,0,0,0,0,0,1,forb
11/11/2015,22,23,grassland,0,0,0,2,1,0,0,0,0,0,0,0,0,7.4,forb
11/11/2015,22,24,grassland,0,0,4,2,0,1,0,0,0,0,0,0,0,6.5,grass
11/11/2015,22,25,grassland,0,0,2,2,0,0,0,0,0,0,0,0,0,0.8,forb
11/11/2015,23,1,grassland,0,0,0,2,0,3,0,0,0,0,0,0,0,4.4,grass
11/11/2015,23,2,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,23,3,grassland,0,0,0,3,0,0,0,0,0,0,0,0,0,4.8,forb
11/11/2015,23,4,grassland,0,0,2,0,0,2,0,1,0,0,0,0,0,12.5,grass
11/11/2015,23,5,grassland,0,0,1,0,1,1,0,0,0,0,0,0,0,6.5,grass
11/11/2015,23,6,grassland,0,0,2,0,1,0,0,3,0,2,0,0,0,34,grass
11/11/2015,23,7,grassland,0,0,6,0,0,5,0,1,0,1,0,0,0,33.2,grass
11/11/2015,23,8,grassland,0,0,5,6,2,0,0,1,1,0,0,0,0,46.6,grass
11/11/2015,23,9,grassland,0,0,0,3,2,6,0,1,0,1,0,0,0,36.1,grass
11/11/2015,23,10,grassland,0,0,3,0,1,5,0,0,0,1,0,0,0,32.7,grass
11/11/2015,23,11,grassland,0,0,1,3,0,11,0,0,0,0,1,0,0,24,forb
11/11/2015,23,12,grassland,0,0,0,7,0,0,0,0,0,0,0,0,0,9.4,forb
11/11/2015,23,13,grassland,0,0,2,0,0,4,0,0,0,6,0,0,0,25.8,grass
11/11/2015,23,14,grassland,0,0,4,3,0,11,0,0,0,1,0,0,0,37.5,grass
11/11/2015,23,15,grassland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,23,16,grassland,0,0,7,5,0,19,0,0,0,0,1,0,0,60,grass
11/11/2015,23,17,grassland,0,0,0,3,0,5,0,0,0,0,0,0,0,31.1,grass
11/11/2015,23,18,grassland,0,0,6,0,0,9,0,0,0,1,2,0,0,40.6,forb
11/11/2015,23,19,grassland,0,0,2,0,0,6,0,0,0,0,0,0,0,21.8,grass
11/11/2015,23,20,grassland,0,0,3,2,0,8,0,0,1,0,0,0,0,323.2,forb
11/11/2015,23,21,grassland,0,0,1,0,0,12,0,0,0,0,0,0,0,22.8,grass
11/11/2015,23,22,grassland,0,0,3,0,1,12,0,0,0,0,0,0,0,31.6,grass
11/11/2015,23,23,grassland,0,0,0,3,0,0,0,0,0,0,1,0,0,3.2,forb
11/11/2015,23,24,grassland,0,0,0,3,0,0,0,0,0,0,2,0,0,9,forb
11/11/2015,23,25,grassland,0,0,1,0,1,0,0,1,0,0,0,0,0,2.3,grass
11/11/2015,24,1,shrubland,0,0,1,7,1,0,0,2,0,0,0,0,0,21.6,forb
11/11/2015,24,2,shrubland,0,0,1,0,0,1,0,0,0,0,1,0,0,5.4,grass
11/11/2015,24,3,shrubland,0,0,2,0,0,0,0,0,0,0,0,0,0,1,grass
11/11/2015,24,4,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
11/11/2015,24,5,shrubland,0,0,0,4,0,0,0,0,0,0,1,0,0,9,forb
11/11/2015,24,6,shrubland,0,0,2,0,0,1,0,0,0,0,0,0,0,3.2,grass
11/11/2015,24,7,shrubland,0,0,2,1,2,0,0,1,0,0,0,0,0,12.1,grass
11/11/2015,24,8,shrubland,0,0,1,3,0,4,0,0,0,0,0,0,0,9,grass
11/11/2015,24,9,shrubland,0,0,0,5,0,1,1,0,0,1,0,0,0,10.2,forb
11/11/2015,24,10,shrubland,0,0,0,4,0,0,1,0,0,0,0,0,0,6.5,forb
11/11/2015,24,11,shrubland,0,0,0,3,0,0,0,0,0,0,0,0,0,0.4,forb
11/11/2015,24,12,shrubland,0,0,0,4,0,0,0,0,0,0,0,0,0,0.5,forb
11/11/2015,24,13,shrubland,0,0,3,3,0,0,0,0,1,0,1,0,0,13.7,forb
